"CNTRY","YEAR","SAMPLE","AGE","SEX","population"
"Colombia","1973","Colombia 1973","29","Male","94040"
"Colombia","1973","Colombia 1973","29","Female","100690"
"Colombia","1973","Colombia 1973","30","Male","146000"
"Colombia","1973","Colombia 1973","30","Female","173110"
"Colombia","1973","Colombia 1973","31","Male","71960"
"Colombia","1973","Colombia 1973","31","Female","69630"
"Colombia","1973","Colombia 1973","32","Male","104430"
"Colombia","1973","Colombia 1973","32","Female","115600"
"Colombia","1973","Colombia 1973","33","Male","116030"
"Colombia","1973","Colombia 1973","33","Female","117780"
"Colombia","1973","Colombia 1973","34","Male","83350"
"Colombia","1973","Colombia 1973","34","Female","91930"
"Colombia","1973","Colombia 1973","35","Male","114870"
"Colombia","1973","Colombia 1973","35","Female","143260"
"Colombia","1973","Colombia 1973","36","Male","80720"
"Colombia","1973","Colombia 1973","36","Female","95410"
"Colombia","1973","Colombia 1973","37","Male","85520"
"Colombia","1973","Colombia 1973","37","Female","94710"
"Colombia","1973","Colombia 1973","38","Male","106530"
"Colombia","1973","Colombia 1973","38","Female","125000"
"Colombia","1973","Colombia 1973","39","Male","73720"
"Colombia","1973","Colombia 1973","39","Female","81080"
"Colombia","1973","Colombia 1973","40","Male","129420"
"Colombia","1973","Colombia 1973","40","Female","152460"
"Colombia","1973","Colombia 1973","41","Male","50110"
"Colombia","1973","Colombia 1973","41","Female","46500"
"Colombia","1973","Colombia 1973","42","Male","87330"
"Colombia","1973","Colombia 1973","42","Female","88260"
"Colombia","1973","Colombia 1973","43","Male","83540"
"Colombia","1973","Colombia 1973","43","Female","87190"
"Colombia","1973","Colombia 1973","44","Male","61220"
"Colombia","1973","Colombia 1973","44","Female","61270"
"Colombia","1973","Colombia 1973","45","Male","95040"
"Colombia","1973","Colombia 1973","45","Female","115250"
"Colombia","1973","Colombia 1973","46","Male","55460"
"Colombia","1973","Colombia 1973","46","Female","57850"
"Colombia","1973","Colombia 1973","47","Male","53710"
"Colombia","1973","Colombia 1973","47","Female","58450"
"Colombia","1973","Colombia 1973","48","Male","72240"
"Colombia","1973","Colombia 1973","48","Female","80490"
"Colombia","1973","Colombia 1973","49","Male","46650"
"Colombia","1973","Colombia 1973","49","Female","46520"
"Colombia","1973","Colombia 1973","50","Male","94370"
"Colombia","1973","Colombia 1973","50","Female","116120"
"Colombia","1973","Colombia 1973","51","Male","36040"
"Colombia","1973","Colombia 1973","51","Female","31950"
"Colombia","1973","Colombia 1973","52","Male","56840"
"Colombia","1973","Colombia 1973","52","Female","56840"
"Colombia","1973","Colombia 1973","53","Male","56500"
"Colombia","1973","Colombia 1973","53","Female","54840"
"Colombia","1973","Colombia 1973","54","Male","42540"
"Colombia","1973","Colombia 1973","54","Female","40770"
"Colombia","1973","Colombia 1973","55","Male","62340"
"Colombia","1973","Colombia 1973","55","Female","69250"
"Colombia","1973","Colombia 1973","56","Male","38990"
"Colombia","1973","Colombia 1973","56","Female","39030"
"Colombia","1973","Colombia 1973","57","Male","33040"
"Colombia","1973","Colombia 1973","57","Female","31550"
"Colombia","1973","Colombia 1973","58","Male","38430"
"Colombia","1973","Colombia 1973","58","Female","40290"
"Colombia","1973","Colombia 1973","59","Male","26280"
"Colombia","1973","Colombia 1973","59","Female","23750"
"Colombia","1973","Colombia 1973","60","Male","70760"
"Colombia","1973","Colombia 1973","60","Female","89350"
"Colombia","1973","Colombia 1973","61","Male","20260"
"Colombia","1973","Colombia 1973","61","Female","16480"
"Colombia","1973","Colombia 1973","62","Male","32500"
"Colombia","1973","Colombia 1973","62","Female","30000"
"Colombia","1973","Colombia 1973","63","Male","37690"
"Colombia","1973","Colombia 1973","63","Female","33780"
"Colombia","1973","Colombia 1973","64","Male","22950"
"Colombia","1973","Colombia 1973","64","Female","21210"
"Colombia","1973","Colombia 1973","65","Male","37410"
"Colombia","1973","Colombia 1973","65","Female","48410"
"Colombia","1973","Colombia 1973","66","Male","19240"
"Colombia","1973","Colombia 1973","66","Female","17860"
"Colombia","1973","Colombia 1973","67","Male","17110"
"Colombia","1973","Colombia 1973","67","Female","17050"
"Colombia","1973","Colombia 1973","68","Male","21060"
"Colombia","1973","Colombia 1973","68","Female","22170"
"Colombia","1973","Colombia 1973","69","Male","12740"
"Colombia","1973","Colombia 1973","69","Female","11780"
"Colombia","1973","Colombia 1973","70","Male","36580"
"Colombia","1973","Colombia 1973","70","Female","48430"
"Colombia","1973","Colombia 1973","71","Male","8940"
"Colombia","1973","Colombia 1973","71","Female","7380"
"Colombia","1973","Colombia 1973","72","Male","17820"
"Colombia","1973","Colombia 1973","72","Female","17920"
"Colombia","1973","Colombia 1973","73","Male","21260"
"Colombia","1973","Colombia 1973","73","Female","19480"
"Colombia","1973","Colombia 1973","74","Male","9820"
"Colombia","1973","Colombia 1973","74","Female","8780"
"Colombia","1973","Colombia 1973","75","Male","17280"
"Colombia","1973","Colombia 1973","75","Female","22820"
"Colombia","1973","Colombia 1973","76","Male","7520"
"Colombia","1973","Colombia 1973","76","Female","7020"
"Colombia","1973","Colombia 1973","77","Male","6890"
"Colombia","1973","Colombia 1973","77","Female","6080"
"Colombia","1973","Colombia 1973","78","Male","8530"
"Colombia","1973","Colombia 1973","78","Female","9090"
"Colombia","1973","Colombia 1973","79","Male","3480"
"Colombia","1973","Colombia 1973","79","Female","3820"
"Colombia","1973","Colombia 1973","80","Male","12480"
"Colombia","1973","Colombia 1973","80","Female","21550"
"Colombia","1973","Colombia 1973","81","Male","2610"
"Colombia","1973","Colombia 1973","81","Female","2580"
"Colombia","1973","Colombia 1973","82","Male","3800"
"Colombia","1973","Colombia 1973","82","Female","4130"
"Colombia","1973","Colombia 1973","83","Male","3760"
"Colombia","1973","Colombia 1973","83","Female","4150"
"Colombia","1973","Colombia 1973","84","Male","3250"
"Colombia","1973","Colombia 1973","84","Female","3080"
"Colombia","1973","Colombia 1973","85","Male","4810"
"Colombia","1973","Colombia 1973","85","Female","7700"
"Colombia","1973","Colombia 1973","86","Male","2020"
"Colombia","1973","Colombia 1973","86","Female","2440"
"Colombia","1973","Colombia 1973","87","Male","1870"
"Colombia","1973","Colombia 1973","87","Female","1760"
"Colombia","1973","Colombia 1973","88","Male","1730"
"Colombia","1973","Colombia 1973","88","Female","2140"
"Colombia","1973","Colombia 1973","89","Male","1080"
"Colombia","1973","Colombia 1973","89","Female","990"
"Colombia","1973","Colombia 1973","90","Male","2930"
"Colombia","1973","Colombia 1973","90","Female","5390"
"Colombia","1973","Colombia 1973","91","Male","460"
"Colombia","1973","Colombia 1973","91","Female","470"
"Colombia","1973","Colombia 1973","92","Male","760"
"Colombia","1973","Colombia 1973","92","Female","1170"
"Colombia","1973","Colombia 1973","93","Male","650"
"Colombia","1973","Colombia 1973","93","Female","800"
"Colombia","1973","Colombia 1973","94","Male","740"
"Colombia","1973","Colombia 1973","94","Female","630"
"Colombia","1973","Colombia 1973","95","Male","850"
"Colombia","1973","Colombia 1973","95","Female","1480"
"Colombia","1973","Colombia 1973","96","Male","430"
"Colombia","1973","Colombia 1973","96","Female","630"
"Colombia","1973","Colombia 1973","97","Male","230"
"Colombia","1973","Colombia 1973","97","Female","340"
"Colombia","1973","Colombia 1973","98","Male","360"
"Colombia","1973","Colombia 1973","98","Female","690"
"Colombia","1973","Colombia 1973","99","Male","1180"
"Colombia","1973","Colombia 1973","99","Female","2610"
"Colombia","1985","Colombia 1985","Less than 1 year","Male","311630"
"Colombia","1985","Colombia 1985","Less than 1 year","Female","299353"
"Colombia","1985","Colombia 1985","1 year","Male","309776"
"Colombia","1985","Colombia 1985","1 year","Female","297471"
"Colombia","1985","Colombia 1985","2 years","Male","342071"
"Colombia","1985","Colombia 1985","2 years","Female","327885"
"Colombia","1985","Colombia 1985","3","Male","360043"
"Colombia","1985","Colombia 1985","3","Female","351290"
"Colombia","1985","Colombia 1985","4","Male","368991"
"Colombia","1985","Colombia 1985","4","Female","353369"
"Colombia","1985","Colombia 1985","5","Male","382934"
"Colombia","1985","Colombia 1985","5","Female","367893"
"Colombia","1985","Colombia 1985","6","Male","356679"
"Colombia","1985","Colombia 1985","6","Female","346016"
"Colombia","1985","Colombia 1985","7","Male","350305"
"Colombia","1985","Colombia 1985","7","Female","335909"
"Colombia","1985","Colombia 1985","8","Male","335714"
"Colombia","1985","Colombia 1985","8","Female","320724"
"Colombia","1985","Colombia 1985","9","Male","300612"
"Colombia","1985","Colombia 1985","9","Female","300031"
"Colombia","1985","Colombia 1985","10","Male","337629"
"Colombia","1985","Colombia 1985","10","Female","322168"
"Colombia","1985","Colombia 1985","11","Male","299529"
"Colombia","1985","Colombia 1985","11","Female","292245"
"Colombia","1985","Colombia 1985","12","Male","342871"
"Colombia","1985","Colombia 1985","12","Female","315419"
"Colombia","1985","Colombia 1985","13","Male","315129"
"Colombia","1985","Colombia 1985","13","Female","311496"
"Colombia","1985","Colombia 1985","14","Male","318093"
"Colombia","1985","Colombia 1985","14","Female","314938"
"Colombia","1985","Colombia 1985","15","Male","326824"
"Colombia","1985","Colombia 1985","15","Female","333352"
"Colombia","1985","Colombia 1985","16","Male","301378"
"Colombia","1985","Colombia 1985","16","Female","318000"
"Colombia","1985","Colombia 1985","17","Male","311856"
"Colombia","1985","Colombia 1985","17","Female","328560"
"Colombia","1985","Colombia 1985","18","Male","332917"
"Colombia","1985","Colombia 1985","18","Female","354162"
"Colombia","1985","Colombia 1985","19","Male","253265"
"Colombia","1985","Colombia 1985","19","Female","303753"
"Colombia","1985","Colombia 1985","20","Male","296636"
"Colombia","1985","Colombia 1985","20","Female","353945"
"Colombia","1985","Colombia 1985","21","Male","232915"
"Colombia","1985","Colombia 1985","21","Female","264133"
"Colombia","1985","Colombia 1985","22","Male","304635"
"Colombia","1985","Colombia 1985","22","Female","334916"
"Colombia","1985","Colombia 1985","23","Male","277465"
"Colombia","1985","Colombia 1985","23","Female","308132"
"Colombia","1985","Colombia 1985","24","Male","260742"
"Colombia","1985","Colombia 1985","24","Female","289176"
"Colombia","1985","Colombia 1985","25","Male","278758"
"Colombia","1985","Colombia 1985","25","Female","321149"
"Colombia","1985","Colombia 1985","26","Male","210595"
"Colombia","1985","Colombia 1985","26","Female","246382"
"Colombia","1985","Colombia 1985","27","Male","214078"
"Colombia","1985","Colombia 1985","27","Female","238371"
"Colombia","1985","Colombia 1985","28","Male","238984"
"Colombia","1985","Colombia 1985","28","Female","255827"
"Colombia","1985","Colombia 1985","29","Male","174254"
"Colombia","1985","Colombia 1985","29","Female","193792"
"Colombia","1985","Colombia 1985","30","Male","270961"
"Colombia","1985","Colombia 1985","30","Female","290916"
"Colombia","1985","Colombia 1985","31","Male","126040"
"Colombia","1985","Colombia 1985","31","Female","128841"
"Colombia","1985","Colombia 1985","32","Male","194972"
"Colombia","1985","Colombia 1985","32","Female","208466"
"Colombia","1985","Colombia 1985","33","Male","172602"
"Colombia","1985","Colombia 1985","33","Female","169463"
"Colombia","1985","Colombia 1985","34","Male","152584"
"Colombia","1985","Colombia 1985","34","Female","155326"
"Colombia","1985","Colombia 1985","35","Male","215458"
"Colombia","1985","Colombia 1985","35","Female","231365"
"Colombia","1985","Colombia 1985","36","Male","146171"
"Colombia","1985","Colombia 1985","36","Female","158666"
"Colombia","1985","Colombia 1985","37","Male","137002"
"Colombia","1985","Colombia 1985","37","Female","146704"
"Colombia","1985","Colombia 1985","38","Male","177343"
